,episodes,sfw,start_year,episode_duration,total_duration,synopsis_char_count,title_char_count,start_date_day_of_year,end_date_day_of_year,broadcast_time,is_Action,is_Adventure,is_Drama,is_Fantasy,is_Sci-Fi,is_Suspense,is_Supernatural,is_Award Winning,is_Romance,is_Comedy,is_Sports,is_Slice of Life,is_Mystery,is_Avant Garde,is_Horror,is_Ecchi,is_Gourmet,is_Boys Love,is_Girls Love,is_Hentai,is_Erotica,is_Shounen,is_Seinen,is_Shoujo,is_Josei,is_Kids,score
5750,26.0,1,1996.0,1400.0,36400.0,924,32,278.0,87.0,1110.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.84
5751,12.0,1,2013.0,120.0,1440.0,334,17,97.0,174.0,1347.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.51
5768,12.0,1,2013.0,660.0,7920.0,88,21,279.0,363.0,140.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.73
5776,12.0,1,2015.0,120.0,1440.0,158,39,97.0,174.0,68.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.41
5780,12.0,1,2015.0,1420.0,17040.0,867,32,94.0,171.0,1410.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06
5781,26.0,1,2012.0,1440.0,37440.0,456,18,97.0,272.0,105.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42
5790,12.0,1,2021.0,1370.0,16440.0,781,38,97.0,174.0,89.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.09
5794,13.0,1,2014.0,660.0,8580.0,386,21,281.0,358.0,1320.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5
5796,12.0,1,2019.0,210.0,2520.0,401,28,94.0,171.0,1193.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.26
5826,25.0,1,2016.0,1470.0,36750.0,1044,12,282.0,91.0,1050.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42
5831,25.0,1,2001.0,1440.0,36000.0,1025,24,275.0,85.0,1110.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.19
5832,12.0,1,2018.0,1400.0,16800.0,26,17,278.0,355.0,1350.0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.75
5837,13.0,1,2017.0,1420.0,18460.0,1530,4,188.0,272.0,1320.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.14
5842,50.0,1,1995.0,1500.0,75000.0,356,11,98.0,90.0,1080.0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.35
5845,12.0,1,2017.0,1470.0,17640.0,1189,27,188.0,272.0,148.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55
5854,13.0,1,2014.0,240.0,3120.0,824,8,188.0,272.0,1434.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.91
5859,52.0,1,1975.0,1500.0,78000.0,925,25,91.0,111.0,1170.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.49
5866,12.0,1,2016.0,1440.0,17280.0,614,12,187.0,264.0,125.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5.75
5872,12.0,1,2021.0,1435.0,17220.0,1008,36,100.0,177.0,145.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.14
5875,12.0,1,2003.0,1500.0,18000.0,564,11,9.0,86.0,155.0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.59
5880,26.0,1,1999.0,1416.0,36816.0,942,18,97.0,272.0,1080.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8100000000000005
5888,12.0,1,2020.0,200.0,2400.0,46,38,5.0,82.0,1314.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.36
5904,13.0,1,2017.0,180.0,2340.0,46,35,276.0,360.0,1315.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.62
5910,12.0,1,2005.0,1403.0,16836.0,540,22,6.0,83.0,162.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.34
5925,12.0,1,2020.0,1440.0,17280.0,1401,26,198.0,275.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.17
5926,22.0,1,1999.0,1460.0,32120.0,712,25,291.0,87.0,1140.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.65
5928,13.0,1,2018.0,420.0,5460.0,39,24,275.0,359.0,60.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54
5929,12.0,1,2016.0,1440.0,17280.0,281,54,193.0,270.0,30.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35
5934,12.0,1,2018.0,1420.0,17040.0,567,45,286.0,363.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.31
5968,38.0,1,1985.0,1440.0,54720.0,1341,24,276.0,177.0,1050.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.95
5976,12.0,1,2018.0,240.0,2880.0,27,22,191.0,267.0,95.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1
5984,12.0,1,2007.0,1530.0,18360.0,971,11,185.0,270.0,135.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55
5991,12.0,1,2016.0,180.0,2160.0,98,22,187.0,264.0,60.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.46
5992,13.0,1,2021.0,1470.0,19110.0,908,13,278.0,362.0,90.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.31
5993,50.0,1,2015.0,1460.0,73000.0,459,30,101.0,86.0,480.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68
5995,12.0,1,2017.0,1440.0,17280.0,787,7,8.0,85.0,1320.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.12
5996,41.0,1,1989.0,1380.0,56580.0,504,19,15.0,358.0,1170.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82
6000,51.0,1,2016.0,750.0,38250.0,188,33,276.0,267.0,420.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82
6020,12.0,1,2017.0,1438.0,17256.0,721,25,283.0,8.0,125.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.53
6025,35.0,1,1980.0,1400.0,49000.0,709,13,198.0,91.0,1140.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.38
6032,12.0,1,2005.0,1380.0,16560.0,961,14,188.0,272.0,160.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.63
6036,22.0,1,1998.0,1460.0,32120.0,357,20,290.0,93.0,1080.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.66
6042,51.0,1,2005.0,1380.0,70380.0,1007,15,277.0,269.0,1080.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.18
6044,11.0,1,2018.0,1380.0,15180.0,1182,21,291.0,361.0,55.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.31
6050,50.0,1,1996.0,1500.0,75000.0,714,24,279.0,270.0,1080.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.21
6082,24.0,1,2022.0,1431.0,34344.0,694,18,9.0,177.0,1350.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.27
6088,51.0,1,1989.0,1340.0,68340.0,667,19,93.0,85.0,1080.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89
6089,12.0,1,2018.0,1422.0,17064.0,1086,13,98.0,175.0,1410.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01
6091,12.0,1,2019.0,1445.0,17340.0,936,3,196.0,287.0,95.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06
6111,48.0,1,1987.0,1541.0,73968.0,480,16,88.0,80.0,1140.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.08
6113,12.0,1,2017.0,1430.0,17160.0,232,39,7.0,84.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.31
6115,12.0,1,2017.0,1375.0,16500.0,326,6,188.0,265.0,55.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.09
6121,12.0,1,2015.0,1380.0,16560.0,1023,13,277.0,354.0,1350.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84
6129,13.0,1,2006.0,1498.0,19474.0,172,28,92.0,176.0,125.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84
6130,12.0,1,2018.0,1420.0,17040.0,648,39,189.0,266.0,90.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7
6145,100.0,1,2007.0,1440.0,144000.0,449,24,91.0,88.0,540.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.91
6151,38.0,1,1990.0,1360.0,51680.0,765,21,96.0,4.0,1110.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.12
6155,12.0,1,1998.0,1416.0,16992.0,240,11,281.0,357.0,105.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.7
6158,12.0,1,2015.0,1380.0,16560.0,47,58,95.0,179.0,140.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.92
6166,12.0,1,2019.0,1420.0,17040.0,1040,10,98.0,175.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79
6168,26.0,1,1999.0,1220.0,31720.0,375,11,93.0,268.0,1020.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.51
6174,52.0,1,2002.0,1380.0,71760.0,673,17,275.0,267.0,1110.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9
6182,26.0,1,2018.0,420.0,10920.0,237,24,279.0,89.0,560.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.4
6184,52.0,1,2004.0,1371.0,71292.0,576,24,5.0,362.0,1080.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.29
6188,49.0,1,1991.0,1460.0,71540.0,817,18,283.0,268.0,1140.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.69
6196,12.0,1,2019.0,1430.0,17160.0,733,10,278.0,355.0,1380.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5.9
6200,12.0,1,2017.0,1426.0,17112.0,338,18,93.0,170.0,1380.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.28
6205,12.0,1,2021.0,1426.0,17112.0,791,24,279.0,356.0,1350.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29
6216,12.0,1,2019.0,1372.0,16464.0,908,9,10.0,87.0,55.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.04
6222,12.0,1,2019.0,1430.0,17160.0,985,18,286.0,18.0,1380.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.18
6236,48.0,1,1998.0,943.0,45264.0,469,9,96.0,271.0,1140.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.5600000000000005
6246,50.0,1,1984.0,1468.0,73400.0,661,24,63.0,62.0,510.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.08
6248,12.0,1,2017.0,1420.0,17040.0,716,19,276.0,360.0,1380.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.14
6250,12.0,1,1998.0,1380.0,16560.0,951,31,7.0,84.0,1080.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.58
6258,24.0,1,2004.0,1380.0,33120.0,1007,20,98.0,266.0,174.0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.32
6275,13.0,1,2021.0,1420.0,18460.0,1179,26,94.0,178.0,1410.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.09
6288,12.0,1,2021.0,210.0,2520.0,45,39,10.0,87.0,1314.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.37
6292,13.0,1,2004.0,1440.0,18720.0,673,30,309.0,34.0,1350.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.44
6301,39.0,1,1997.0,1380.0,53820.0,540,13,46.0,31.0,1140.0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.63
6306,12.0,1,2020.0,1432.0,17184.0,950,20,186.0,270.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5.75
6309,12.0,1,2021.0,1420.0,17040.0,593,31,284.0,361.0,1380.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.32
6320,12.0,1,2019.0,1428.0,17136.0,1452,72,279.0,363.0,1260.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06
6321,12.0,1,2013.0,1420.0,17040.0,292,15,188.0,272.0,208.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.16
6323,12.0,1,2018.0,1409.0,16908.0,556,8,96.0,173.0,1350.0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.37
6327,25.0,1,2002.0,1440.0,36000.0,852,17,10.0,178.0,1080.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8100000000000005
6332,26.0,1,2020.0,1440.0,37440.0,1052,36,277.0,86.0,83.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01
6336,12.0,1,2019.0,1420.0,17040.0,652,79,194.0,271.0,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55
6347,4.0,1,2018.0,900.0,3600.0,622,29,282.0,303.0,160.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4
6349,24.0,1,2017.0,1463.0,35112.0,47,25,281.0,91.0,600.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.51
6354,25.0,1,1973.0,1520.0,38000.0,870,11,286.0,89.0,1230.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.43
6355,12.0,1,2017.0,1380.0,16560.0,1107,22,105.0,210.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.73
6356,60.0,1,2022.0,180.0,10800.0,394,7,101.0,182.0,425.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54
6362,35.0,1,1995.0,1460.0,51100.0,573,22,188.0,89.0,1080.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.05
6364,11.0,1,2021.0,1370.0,15070.0,782,32,8.0,85.0,85.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.35
6366,12.0,1,2018.0,1448.0,17376.0,672,40,99.0,183.0,95.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.48
6381,12.0,1,2018.0,1482.0,17784.0,1346,22,103.0,180.0,60.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94
6390,12.0,1,2019.0,1467.0,17604.0,285,20,285.0,362.0,145.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6.43
6393,26.0,1,1998.0,1380.0,35880.0,583,21,94.0,269.0,1020.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.5600000000000005
6394,12.0,1,2020.0,180.0,2160.0,118,6,189.0,266.0,1314.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27
6407,12.0,1,2004.0,1440.0,17280.0,590,7,9.0,86.0,30.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.08
6430,13.0,1,2018.0,240.0,3120.0,987,13,188.0,272.0,240.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6.16
6431,51.0,1,1998.0,1500.0,76500.0,423,30,5.0,355.0,1080.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.66
6433,12.0,1,2019.0,1420.0,17040.0,1133,21,191.0,268.0,1320.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44
6434,12.0,1,2022.0,1454.0,17448.0,29,20,102.0,179.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.48
6435,12.0,1,2016.0,1420.0,17040.0,321,11,192.0,269.0,90.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01
6443,12.0,1,2016.0,1467.0,17604.0,888,7,92.0,169.0,1350.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5.5
6447,12.0,1,2017.0,1421.0,17052.0,864,12,284.0,2.0,101.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8
6449,12.0,1,1997.0,1455.0,17460.0,770,16,92.0,176.0,105.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.74
6457,39.0,1,1998.0,1500.0,58500.0,451,23,274.0,175.0,1080.0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.34
6462,12.0,1,2019.0,1427.0,17124.0,1317,24,279.0,356.0,1410.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.31
6466,48.0,1,1983.0,1500.0,72000.0,380,35,9.0,359.0,1170.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75
6467,39.0,1,2000.0,1392.0,54288.0,841,24,96.0,362.0,1110.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.5600000000000005
6479,12.0,1,2019.0,1420.0,17040.0,781,13,4.0,81.0,1290.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05
6484,12.0,1,2006.0,1500.0,18000.0,598,5,279.0,356.0,85.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.22
6485,13.0,1,2022.0,1431.0,18603.0,795,23,6.0,90.0,1380.0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.6
6491,12.0,1,2015.0,760.0,9120.0,775,26,267.0,344.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.55
6495,36.0,1,2005.0,1500.0,54000.0,1013,17,142.0,43.0,1170.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.99
6496,12.0,1,2021.0,121.0,1452.0,579,15,275.0,352.0,110.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15
6510,40.0,1,1992.0,1440.0,57600.0,756,39,12.0,355.0,1170.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.12
6517,12.0,1,2015.0,1320.0,15840.0,273,29,3.0,87.0,1320.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.46
6520,12.0,1,2016.0,1380.0,16560.0,998,11,8.0,85.0,1350.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55
6524,12.0,1,2019.0,1430.0,17160.0,508,34,98.0,189.0,95.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12
6527,52.0,1,2001.0,1460.0,75920.0,646,24,96.0,82.0,1080.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.94
6532,73.0,1,1978.0,1500.0,109500.0,325,22,92.0,238.0,1140.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.99
6538,39.0,1,2002.0,1272.0,49608.0,609,24,95.0,361.0,1080.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.72
6552,12.0,1,2016.0,214.0,2568.0,141,21,96.0,180.0,1315.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.61
6564,26.0,1,1996.0,1380.0,35880.0,503,26,94.0,269.0,1110.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.94
6573,52.0,1,2012.0,1320.0,68640.0,560,21,277.0,268.0,1080.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42
6574,12.0,1,2016.0,1440.0,17280.0,919,50,7.0,84.0,1320.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86
6575,12.0,1,2020.0,775.0,9300.0,791,29,193.0,270.0,95.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.5
6576,13.0,1,2001.0,1320.0,17160.0,504,30,8.0,85.0,1110.0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2
6581,52.0,1,2005.0,1320.0,68640.0,2163,48,96.0,88.0,1080.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8100000000000005
6586,24.0,1,2018.0,180.0,4320.0,422,24,279.0,82.0,95.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.7
6600,12.0,1,2022.0,1431.0,17172.0,1197,10,10.0,87.0,1350.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.08
6607,13.0,1,2015.0,470.0,6110.0,233,35,184.0,268.0,1389.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.57
6623,86.0,1,1988.0,1470.0,126420.0,382,19,44.0,364.0,1110.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.72
6624,12.0,1,2015.0,1440.0,17280.0,823,29,183.0,260.0,1350.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.63
6629,16.0,1,2015.0,540.0,8640.0,705,25,280.0,27.0,1125.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2
6649,12.0,1,2019.0,210.0,2520.0,526,11,96.0,173.0,1395.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8
6658,52.0,1,2007.0,600.0,31200.0,37,25,91.0,84.0,570.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01
6668,13.0,1,2020.0,1427.0,18551.0,944,29,7.0,91.0,1380.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8100000000000005
